Population,GenotypeID,Resitance,Population_GenotypeID,LeafletID,DPI,Leaflet_Weight,CFU,LOG_CFU,Genome_copies
5426,9,S,5426_9,C,0,16,50000,4.698970004,NA
5426,9,S,5426_9,C,0,16,90000,4.954242509,NA
5426,9,S,5426_9,C,3,15.7,2000000,6.301029996,7.716029995
5426,9,S,5426_9,C,3,15.7,1000000,6,NA
5426,9,S,5426_9,C,3,15.7,1000000,6,NA
5426,9,S,5426_9,C,6,22.5,3000000,6.477121255,7.990627992
5426,9,S,5426_9,C,6,22.5,5000000,6.698970004,8.007182216
5426,9,S,5426_9,C,6,22.5,2000000,6.301029996,8.012643111
5426,9,S,5426_9,C,9,26.2,20000000,7.301029996,NA
5426,9,S,5426_9,C,9,26.2,16000000,7.204119983,NA
5426,9,S,5426_9,C,9,26.2,34000000,7.531478917,NA
5426,11,S,5426_11,A,0,4.7,NA,NA,1.978570298
5426,11,S,5426_11,A,0,4.7,NA,NA,3.545759219
5426,11,S,5426_11,A,0,4.7,NA,NA,3.914274779
5426,11,S,5426_11,A,3,5.7,3000000,6.477121255,7.584055482
5426,11,S,5426_11,A,3,5.7,2000000,6.301029996,7.875291905
5426,11,S,5426_11,A,3,5.7,3000000,6.477121255,8.004130855
5426,11,S,5426_11,A,6,15.7,6000000,6.77815125,8.048779923
5426,11,S,5426_11,A,6,15.7,7000000,6.84509804,8.091937057
5426,11,S,5426_11,A,6,15.7,13000000,7.113943352,8.107065852
5426,11,S,5426_11,A,9,18.2,13000000,7.113943352,7.194278737
5426,11,S,5426_11,A,9,18.2,7000000,6.84509804,7.243614639
5426,11,S,5426_11,A,9,18.2,10000000,7,7.290352681
5426,11,S,5426_11,B,0,9.9,NA,NA,2.596854969
5426,11,S,5426_11,B,0,9.9,NA,NA,3.941645076
5426,11,S,5426_11,B,0,9.9,NA,NA,3.949828314
5426,11,S,5426_11,B,3,11.9,2000000,6.301029996,7.156969937
5426,11,S,5426_11,B,3,11.9,1000000,6,7.248249589
5426,11,S,5426_11,B,3,11.9,4000000,6.602059991,7.272321704
5426,11,S,5426_11,B,6,13.2,12000000,7.079181246,8.03312489
5426,11,S,5426_11,B,6,13.2,5000000,6.698970004,8.072228777
5426,11,S,5426_11,B,6,13.2,8000000,6.903089987,8.077686417
5426,11,S,5426_11,B,9,23.2,15000000,7.176091259,7.224294809
5426,11,S,5426_11,B,9,23.2,13000000,7.113943352,7.245864754
5426,11,S,5426_11,B,9,23.2,14000000,7.146128036,7.289051941
5426,11,S,5426_11,C,0,8.9,NA,NA,2.208299115
5426,11,S,5426_11,C,0,8.9,NA,NA,4.199583577
5426,11,S,5426_11,C,0,8.9,NA,NA,4.341818999
5426,11,S,5426_11,C,3,9,100000,5,6.363109895
5426,11,S,5426_11,C,3,9,200000,5.301029996,6.40568067
5426,11,S,5426_11,C,3,9,NA,NA,6.482447144
5426,11,S,5426_11,C,6,12.1,12000000,7.079181246,8.106849752
5426,11,S,5426_11,C,6,12.1,8000000,6.903089987,8.116879865
5426,11,S,5426_11,C,6,12.1,15000000,7.176091259,8.155998467
5426,11,S,5426_11,C,9,17.8,21000000,7.322219295,7.134563644
5426,11,S,5426_11,C,9,17.8,10000000,7,7.165032928
5426,11,S,5426_11,C,9,17.8,13000000,7.113943352,7.169805509
5426,14,S,5426_14,A,0,19.7,NA,NA,7.002074657
5426,14,S,5426_14,A,0,19.7,NA,NA,7.035639053
5426,14,S,5426_14,A,0,19.7,NA,NA,7.059552029
5426,14,S,5426_14,A,3,21.3,37000000,7.568201724,8.483928021
5426,14,S,5426_14,A,3,21.3,12000000,7.079181246,8.493031015
5426,14,S,5426_14,A,3,21.3,25000000,7.397940009,8.497387299
5426,14,S,5426_14,A,6,20.4,19000000,7.278753601,8.224994385
5426,14,S,5426_14,A,6,20.4,17000000,7.230448921,8.243991416
5426,14,S,5426_14,A,6,20.4,13000000,7.113943352,8.470897112
5426,14,S,5426_14,A,9,31.2,1800000,6.255272505,8.305670938
5426,14,S,5426_14,A,9,31.2,1500000,6.176091259,8.346924954
5426,14,S,5426_14,A,9,31.2,1500000,6.176091259,8.571930446
5426,14,S,5426_14,B,0,21.9,NA,NA,6.018261749
5426,14,S,5426_14,B,0,21.9,NA,NA,6.221543773
5426,14,S,5426_14,B,0,21.9,NA,NA,6.348541958
5426,14,S,5426_14,B,3,25.2,10000000,7,8.0429986
5426,14,S,5426_14,B,3,25.2,7000000,6.84509804,8.066097285
5426,14,S,5426_14,B,3,25.2,4000000,6.602059991,8.106956048
5426,14,S,5426_14,B,6,32.8,14000000,7.146128036,8.237172148
5426,14,S,5426_14,B,6,32.8,18000000,7.255272505,8.244639822
5426,14,S,5426_14,B,6,32.8,6000000,6.77815125,8.26266732
5426,14,S,5426_14,B,9,28.2,21000000,7.322219295,8.862814646
5426,14,S,5426_14,B,9,28.2,13000000,7.113943352,8.882019276
5426,14,S,5426_14,B,9,28.2,16000000,7.204119983,9.027032738
5426,14,S,5426_14,C,0,20.9,NA,NA,6.544419552
5426,14,S,5426_14,C,0,20.9,NA,NA,6.580114992
5426,14,S,5426_14,C,0,20.9,NA,NA,6.672210936
5426,14,S,5426_14,C,3,19.1,10000000,7,8.054172476
5426,14,S,5426_14,C,3,19.1,9000000,6.954242509,8.138138385
5426,14,S,5426_14,C,3,19.1,13000000,7.113943352,8.165818555
5426,14,S,5426_14,C,6,25.7,800000,5.903089987,7.606750462
5426,14,S,5426_14,C,6,25.7,1500000,6.176091259,7.729600642
5426,14,S,5426_14,C,6,25.7,1400000,6.146128036,7.755088542
5426,14,S,5426_14,C,9,25.5,1000000,6,8.2555185
5426,14,S,5426_14,C,9,25.5,1700000,6.230448921,8.26454422
5426,14,S,5426_14,C,9,25.5,800000,5.903089987,8.359181811
5426,16,SR,5426_16,A,0,19.6,12000,4.079181246,2.910935002
5426,16,SR,5426_16,A,0,19.6,12000,4.079181246,4.01356493
5426,16,SR,5426_16,A,0,19.6,5000,3.698970004,NA
5426,16,SR,5426_16,A,3,17.8,70000,4.84509804,5.711954205
5426,16,SR,5426_16,A,3,17.8,90000,4.954242509,5.730698356
5426,16,SR,5426_16,A,3,17.8,50000,4.698970004,5.927656622
5426,16,SR,5426_16,A,6,18.4,11000000,7.041392685,7.831964962
5426,16,SR,5426_16,A,6,18.4,5000000,6.698970004,7.839079845
5426,16,SR,5426_16,A,6,18.4,3000000,6.477121255,7.938559456
5426,16,SR,5426_16,A,9,18,18000000,7.255272505,6.898761463
5426,16,SR,5426_16,A,9,18,16000000,7.204119983,6.934138245
5426,16,SR,5426_16,A,9,18,14000000,7.146128036,6.946635217
5426,16,SR,5426_16,B,0,18.3,5000,3.698970004,3.009032553
5426,16,SR,5426_16,B,0,18.3,12000,4.079181246,3.021532097
5426,16,SR,5426_16,B,0,18.3,11000,4.041392685,4.205347115
5426,16,SR,5426_16,B,3,18.8,30000,4.477121255,6.41554286
5426,16,SR,5426_16,B,3,18.8,60000,4.77815125,6.477590983
5426,16,SR,5426_16,B,3,18.8,50000,4.698970004,6.55849804
5426,16,SR,5426_16,B,6,26.1,21000000,7.322219295,8.086702397
5426,16,SR,5426_16,B,6,26.1,21000000,7.322219295,8.090139398
5426,16,SR,5426_16,B,6,26.1,20000000,7.301029996,8.133645126
5426,16,SR,5426_16,B,9,25.4,600000,5.77815125,5.227917672
5426,16,SR,5426_16,B,9,25.4,500000,5.698970004,5.27483251
5426,16,SR,5426_16,B,9,25.4,600000,5.77815125,5.330496813
5426,16,SR,5426_16,C,0,14.1,110000,5.041392685,4.0779139
5426,16,SR,5426_16,C,0,14.1,100000,5,4.126655553
5426,16,SR,5426_16,C,0,14.1,70000,4.84509804,5.219141336
5426,16,SR,5426_16,C,3,16.6,40000,4.602059991,5.951468094
5426,16,SR,5426_16,C,3,16.6,40000,4.602059991,5.963378992
5426,16,SR,5426_16,C,3,16.6,100000,5,5.991396228
5426,16,SR,5426_16,C,6,18.4,20000000,7.301029996,7.846693077
5426,16,SR,5426_16,C,6,18.4,15000000,7.176091259,7.912110945
5426,16,SR,5426_16,C,6,18.4,22000000,7.342422681,8.024902026
5426,16,SR,5426_16,C,9,20.1,700000,5.84509804,5.992028891
5426,16,SR,5426_16,C,9,20.1,1100000,6.041392685,6.086599659
5426,16,SR,5426_16,C,9,20.1,2300000,6.361727836,6.091535027
5426,17,S,5426_17,A,0,8.7,11000,4.041392685,1.877794365
5426,17,S,5426_17,A,0,8.7,7000,3.84509804,2.210345351
5426,17,S,5426_17,A,0,8.7,9000,3.954242509,4.202691871
5426,17,S,5426_17,A,3,5.8,70000,4.84509804,5.480121043
5426,17,S,5426_17,A,3,5.8,70000,4.84509804,5.613864623
5426,17,S,5426_17,A,3,5.8,100000,5,5.681797383
5426,17,S,5426_17,A,6,10.6,700000,5.84509804,7.062786268
5426,17,S,5426_17,A,6,10.6,1300000,6.113943352,7.252878462
5426,17,S,5426_17,A,6,10.6,1200000,6.079181246,7.266336229
5426,17,S,5426_17,A,9,8.9,7000000,6.84509804,6.382605042
5426,17,S,5426_17,A,9,8.9,2000000,6.301029996,6.483018549
5426,17,S,5426_17,A,9,8.9,1000000,6,6.49903412
5426,17,S,5426_17,B,0,11.1,20000,4.301029996,2.723465699
5426,17,S,5426_17,B,0,11.1,50000,4.698970004,3.733768763
5426,17,S,5426_17,B,0,11.1,40000,4.602059991,4.767851286
5426,17,S,5426_17,B,3,66,100000,5,4.744967536
5426,17,S,5426_17,B,3,66,100000,5,4.760993264
5426,17,S,5426_17,B,3,66,200000,5.301029996,4.824480408
5426,17,S,5426_17,B,6,13.3,500000,5.698970004,6.067162122
5426,17,S,5426_17,B,6,13.3,300000,5.477121255,6.081668576
5426,17,S,5426_17,B,6,13.3,100000,5,6.175033364
5426,17,S,5426_17,B,9,101,4000000,6.602059991,5.699560191
5426,17,S,5426_17,B,9,101,1200000,6.079181246,5.730664852
5426,17,S,5426_17,B,9,101,5000000,6.698970004,5.733634939
5426,17,S,5426_17,C,0,9.3,20000,4.301029996,3.280108305
5426,17,S,5426_17,C,0,9.3,70000,4.84509804,3.681322196
5426,17,S,5426_17,C,0,9.3,80000,4.903089987,4.736461959
5426,17,S,5426_17,C,3,5.1,100000,5,4.028768858
5426,17,S,5426_17,C,3,5.1,60000,4.77815125,4.033968065
5426,17,S,5426_17,C,3,5.1,70000,4.84509804,4.186585868
5426,17,S,5426_17,C,6,9.3,400000,5.602059991,6.560652657
5426,17,S,5426_17,C,6,9.3,500000,5.698970004,6.608752005
5426,17,S,5426_17,C,6,9.3,700000,5.84509804,6.628228658
5426,17,S,5426_17,C,9,8.3,NA,NA,5.614894337
5426,17,S,5426_17,C,9,8.3,NA,NA,5.617575065
5426,17,S,5426_17,C,9,8.3,NA,NA,5.66425065
5426,18,S,5426_18,A,0,13.7,30000,4.477121255,2.132353138
5426,18,S,5426_18,A,0,13.7,80000,4.903089987,3.124736365
5426,18,S,5426_18,A,0,13.7,40000,4.602059991,4.16447424
5426,18,S,5426_18,A,3,2.7,NA,NA,7.795069013
5426,18,S,5426_18,A,3,2.7,NA,NA,7.832630016
5426,18,S,5426_18,A,3,2.7,NA,NA,7.881055539
5426,18,S,5426_18,A,6,13.7,9000000,6.954242509,8.067160204
5426,18,S,5426_18,A,6,13.7,7000000,6.84509804,8.068451996
5426,18,S,5426_18,A,6,13.7,15000000,7.176091259,8.104118871
5426,18,S,5426_18,A,9,14.4,10000000,7,6.886912506
5426,18,S,5426_18,A,9,14.4,24000000,7.380211242,6.925642805
5426,18,S,5426_18,A,9,14.4,9000000,6.954242509,6.928615047
5426,18,S,5426_18,B,0,18,40000,4.602059991,3.445222113
5426,18,S,5426_18,B,0,18,30000,4.477121255,3.60326307
5426,18,S,5426_18,B,0,18,40000,4.602059991,4.457593783
5426,18,S,5426_18,B,3,7.1,150000,5.176091259,7.70458651
5426,18,S,5426_18,B,3,7.1,140000,5.146128036,7.714570358
5426,18,S,5426_18,B,3,7.1,120000,5.079181246,7.789241687
5426,18,S,5426_18,B,6,8.7,32000000,7.505149978,8.139052799
5426,18,S,5426_18,B,6,8.7,20000000,7.301029996,8.142130517
5426,18,S,5426_18,B,6,8.7,20000000,7.301029996,8.155752353
5426,18,S,5426_18,B,9,8.8,13000000,7.113943352,7.289270275
5426,18,S,5426_18,B,9,8.8,3000000,6.477121255,7.310320464
5426,18,S,5426_18,B,9,8.8,12000000,7.079181246,7.319972489
5426,18,S,5426_18,C,0,14.8,80000,4.903089987,3.949239633
5426,18,S,5426_18,C,0,14.8,70000,4.84509804,4.247547868
5426,18,S,5426_18,C,0,14.8,60000,4.77815125,5.073200432
5426,18,S,5426_18,C,3,5.2,300000,5.477121255,7.538384007
5426,18,S,5426_18,C,3,5.2,100000,5,7.584998943
5426,18,S,5426_18,C,3,5.2,100000,5,7.643435397
5426,18,S,5426_18,C,6,1.05,13000000,7.113943352,8.163666414
5426,18,S,5426_18,C,6,1.05,11000000,7.041392685,8.19930637
5426,18,S,5426_18,C,6,1.05,10000000,7,8.202495642
5426,18,S,5426_18,C,9,7,5000000,6.698970004,6.810182255
5426,18,S,5426_18,C,9,7,NA,NA,6.845241903
5426,18,S,5426_18,C,9,7,3000000,6.477121255,6.873075713
5426,22,R,5426_22,A,0,12.1,1000,3,7.571977697
5426,22,R,5426_22,A,0,12.1,3000,3.477121255,7.59195404
5426,22,R,5426_22,A,0,12.1,2000,3.301029996,7.595064551
5426,22,R,5426_22,A,3,19.7,14000000,7.146128036,8.796691681
5426,22,R,5426_22,A,3,19.7,14000000,7.146128036,8.797054939
5426,22,R,5426_22,A,3,19.7,16000000,7.204119983,8.8173083
5426,22,R,5426_22,A,6,22.9,5000000,6.698970004,9.086095745
5426,22,R,5426_22,A,6,22.9,6000000,6.77815125,9.097448315
5426,22,R,5426_22,A,6,22.9,3000000,6.477121255,9.131368861
5426,22,R,5426_22,A,9,24.6,NA,NA,8.236823907
5426,22,R,5426_22,A,9,24.6,NA,NA,8.264370175
5426,22,R,5426_22,A,9,24.6,12000000,7.079181246,8.370631905
5426,22,R,5426_22,B,0,15.1,11000,4.041392685,7.868594295
5426,22,R,5426_22,B,0,15.1,13000,4.113943352,7.88070094
5426,22,R,5426_22,B,0,15.1,15000,4.176091259,7.910481747
5426,22,R,5426_22,B,3,22.6,11000000,7.041392685,8.632076869
5426,22,R,5426_22,B,3,22.6,7000000,6.84509804,8.668336625
5426,22,R,5426_22,B,3,22.6,6000000,6.77815125,8.706632721
5426,22,R,5426_22,B,6,28.3,200000,5.301029996,7.984590973
5426,22,R,5426_22,B,6,28.3,100000,5,8.01964137
5426,22,R,5426_22,B,6,28.3,100000,5,8.084179853
5426,22,R,5426_22,B,9,31.7,36000000,7.556302501,8.073908129
5426,22,R,5426_22,B,9,31.7,9000000,6.954242509,8.132335141
5426,22,R,5426_22,B,9,31.7,4000000,6.602059991,8.182143316
5426,22,R,5426_22,C,0,11.5,2000,3.301029996,7.596543691
5426,22,R,5426_22,C,0,11.5,10000,4,7.612166542
5426,22,R,5426_22,C,0,11.5,4000,3.602059991,7.64985058
5426,22,R,5426_22,C,3,18.9,7000000,6.84509804,8.436579602
5426,22,R,5426_22,C,3,18.9,8000000,6.903089987,8.542496113
5426,22,R,5426_22,C,3,18.9,12000000,7.079181246,8.55437927
5426,22,R,5426_22,C,6,21.8,7000000,6.84509804,9.044652019
5426,22,R,5426_22,C,6,21.8,9000000,6.954242509,9.054905032
5426,22,R,5426_22,C,6,21.8,7000000,6.84509804,9.108093784
5426,22,R,5426_22,C,9,25.6,NA,NA,8.345217945
5426,22,R,5426_22,C,9,25.6,NA,NA,8.419327489
5426,22,R,5426_22,C,9,25.6,2200000000,9.342422681,8.509295949
5426,31,S,5426_31,A,0,19.7,22000,4.342422681,7.778661702
5426,31,S,5426_31,A,0,19.7,9000,3.954242509,7.825516883
5426,31,S,5426_31,A,0,19.7,15000,4.176091259,7.840086571
5426,31,S,5426_31,A,3,13.8,2100000,6.322219295,8.392250293
5426,31,S,5426_31,A,3,13.8,1600000,6.204119983,8.414811485
5426,31,S,5426_31,A,3,13.8,1700000,6.230448921,8.423663463
5426,31,S,5426_31,A,6,9,9000000,6.954242509,9.195175718
5426,31,S,5426_31,A,6,9,22000000,7.342422681,9.200540827
5426,31,S,5426_31,A,6,9,8000000,6.903089987,9.213985695
5426,31,S,5426_31,A,9,16.1,8000000,6.903089987,8.863670821
5426,31,S,5426_31,A,9,16.1,6000000,6.77815125,8.906774028
5426,31,S,5426_31,A,9,16.1,8000000,6.903089987,8.945174712
5426,31,S,5426_31,B,0,17.1,15000,4.176091259,7.5834351
5426,31,S,5426_31,B,0,17.1,7000,3.84509804,7.621260788
5426,31,S,5426_31,B,0,17.1,10000,4,7.648534445
5426,31,S,5426_31,B,3,15.6,17000000,7.230448921,8.988987418
5426,31,S,5426_31,B,3,15.6,17000000,7.230448921,9.015384413
5426,31,S,5426_31,B,3,15.6,13000000,7.113943352,9.029712346
5426,31,S,5426_31,B,6,17.6,1500000,6.176091259,8.498153124
5426,31,S,5426_31,B,6,17.6,1400000,6.146128036,8.524093103
5426,31,S,5426_31,B,6,17.6,1900000,6.278753601,8.554014049
5426,31,S,5426_31,B,9,23.2,900000,5.954242509,8.928450493
5426,31,S,5426_31,B,9,23.2,900000,5.954242509,8.995832467
5426,31,S,5426_31,B,9,23.2,1500000,6.176091259,8.999303716
5426,31,S,5426_31,C,0,20,22000,4.342422681,7.574542058
5426,31,S,5426_31,C,0,20,24000,4.380211242,7.639068776
5426,31,S,5426_31,C,0,20,23000,4.361727836,7.63983544
5426,31,S,5426_31,C,3,12.2,6000000,6.77815125,8.81341945
5426,31,S,5426_31,C,3,12.2,5000000,6.698970004,8.827850632
5426,31,S,5426_31,C,3,12.2,4000000,6.602059991,8.853370956
5426,31,S,5426_31,C,6,10.1,9000000,6.954242509,9.030686449
5426,31,S,5426_31,C,6,10.1,7000000,6.84509804,9.04085837
5426,31,S,5426_31,C,6,10.1,4000000,6.602059991,9.073069943
5426,31,S,5426_31,C,9,14,7000000,6.84509804,8.87591807
5426,31,S,5426_31,C,9,14,16000000,7.204119983,8.88777299
5426,31,S,5426_31,C,9,14,10000000,7,8.892726141
5426,32,S,5426_32,A,0,8.7,70000,4.84509804,3.503947637
5426,32,S,5426_32,A,0,8.7,60000,4.77815125,4.185022093
5426,32,S,5426_32,A,0,8.7,150000,5.176091259,4.886685016
5426,32,S,5426_32,A,3,5.2,80000,4.903089987,7.367596079
5426,32,S,5426_32,A,3,5.2,120000,5.079181246,7.370866619
5426,32,S,5426_32,A,3,5.2,80000,4.903089987,7.371905796
5426,32,S,5426_32,A,6,10.7,50000000,7.698970004,8.161805193
5426,32,S,5426_32,A,6,10.7,30000000,7.477121255,8.208283226
5426,32,S,5426_32,A,6,10.7,50000000,7.698970004,8.267586549
5426,32,S,5426_32,A,9,6.7,21000000,7.322219295,7.476945984
5426,32,S,5426_32,A,9,6.7,10000000,7,7.489010543
5426,32,S,5426_32,A,9,6.7,11000000,7.041392685,7.498474325
5426,32,S,5426_32,B,0,10.4,40000,4.602059991,2.947230922
5426,32,S,5426_32,B,0,10.4,10000,4,3.088904074
5426,32,S,5426_32,B,0,10.4,20000,4.301029996,4.41381866
5426,32,S,5426_32,B,3,6,100000,5,7.790759274
5426,32,S,5426_32,B,3,6,NA,NA,7.790783882
5426,32,S,5426_32,B,3,6,200000,5.301029996,7.858698968
5426,32,S,5426_32,B,6,9.9,18000000,7.255272505,8.17958894
5426,32,S,5426_32,B,6,9.9,22000000,7.342422681,8.197972184
5426,32,S,5426_32,B,6,9.9,16000000,7.204119983,8.228586903
5426,32,S,5426_32,B,9,10.5,14000000,7.146128036,7.475779409
5426,32,S,5426_32,B,9,10.5,24000000,7.380211242,7.540763034
5426,32,S,5426_32,B,9,10.5,10000000,7,7.564950171
5426,32,S,5426_32,C,0,6.4,130000,5.113943352,3.8128234
5426,32,S,5426_32,C,0,6.4,140000,5.146128036,3.858795992
5426,32,S,5426_32,C,0,6.4,60000,4.77815125,5.078387341
5426,32,S,5426_32,C,3,4.2,100000,5,7.788522929
5426,32,S,5426_32,C,3,4.2,500000,5.698970004,7.797765223
5426,32,S,5426_32,C,3,4.2,300000,5.477121255,7.829583002
5426,32,S,5426_32,C,6,8.5,90000000,7.954242509,8.219648936
5426,32,S,5426_32,C,6,8.5,50000000,7.698970004,8.268339185
5426,32,S,5426_32,C,6,8.5,100000000,8,8.302417272
5426,32,S,5426_32,C,9,7.9,13000000,7.113943352,7.26961434
5426,32,S,5426_32,C,9,7.9,14000000,7.146128036,7.280281171
5426,32,S,5426_32,C,9,7.9,7000000,6.84509804,7.301899396
5426,38,S,5426_38,A,0,11.8,NA,NA,6.095654394
5426,38,S,5426_38,A,0,11.8,NA,NA,6.136581364
5426,38,S,5426_38,A,0,11.8,NA,NA,6.226426836
5426,38,S,5426_38,A,3,12.6,1000000,6,7.334167468
5426,38,S,5426_38,A,3,12.6,1100000,6.041392685,7.335875551
5426,38,S,5426_38,A,3,12.6,100000,5,7.366615717
5426,38,S,5426_38,A,6,18,7000000,6.84509804,8.121976665
5426,38,S,5426_38,A,6,18,11000000,7.041392685,8.168616691
5426,38,S,5426_38,A,6,18,5000000,6.698970004,8.213248429
5426,38,S,5426_38,A,9,14.7,700000,5.84509804,4.431784425
5426,38,S,5426_38,A,9,14.7,500000,5.698970004,8.628249066
5426,38,S,5426_38,A,9,14.7,1300000,6.113943352,8.702756678
5426,38,S,5426_38,B,0,14.4,NA,NA,6.003823055
5426,38,S,5426_38,B,0,14.4,NA,NA,6.054649242
5426,38,S,5426_38,B,0,14.4,NA,NA,6.156305166
5426,38,S,5426_38,B,3,16.3,800000,5.903089987,7.253282138
5426,38,S,5426_38,B,3,16.3,2000000,6.301029996,7.295879263
5426,38,S,5426_38,B,3,16.3,1100000,6.041392685,7.422230503
5426,38,S,5426_38,B,6,22.9,3000000,6.477121255,7.809613146
5426,38,S,5426_38,B,6,22.9,8000000,6.903089987,7.92794754
5426,38,S,5426_38,B,6,22.9,4000000,6.602059991,7.991589008
5426,38,S,5426_38,B,9,22.9,800000,5.903089987,8.140101037
5426,38,S,5426_38,B,9,22.9,1000000,6,8.15619375
5426,38,S,5426_38,B,9,22.9,100000,5,8.217426188
5426,38,S,5426_38,C,0,12.4,NA,NA,6.558654717
5426,38,S,5426_38,C,0,12.4,NA,NA,6.700566661
5426,38,S,5426_38,C,0,12.4,NA,NA,6.787216719
5426,38,S,5426_38,C,3,11.8,800000,5.903089987,7.597556401
5426,38,S,5426_38,C,3,11.8,100000,5,7.609046199
5426,38,S,5426_38,C,3,11.8,500000,5.698970004,7.628248383
5426,38,S,5426_38,C,6,18.3,300000,5.477121255,5.751458518
5426,38,S,5426_38,C,6,18.3,100000,5,5.858481805
5426,38,S,5426_38,C,6,18.3,300000,5.477121255,6.026899448
5426,38,S,5426_38,C,9,13.4,1100000,6.041392685,8.709681272
5426,38,S,5426_38,C,9,13.4,700000,5.84509804,8.729828074
5426,38,S,5426_38,C,9,13.4,1300000,6.113943352,8.760251424
5426,47,S,5426_47,A,0,15.7,250000,5.397940009,4.859344016
5426,47,S,5426_47,A,0,15.7,210000,5.322219295,4.894366162
5426,47,S,5426_47,A,0,15.7,200000,5.301029996,5.010369292
5426,47,S,5426_47,A,3,12.8,6000000,6.77815125,5.882779016
5426,47,S,5426_47,A,3,12.8,3000000,6.477121255,5.983233707
5426,47,S,5426_47,A,3,12.8,2000000,6.301029996,6.002874866
5426,47,S,5426_47,A,6,13.6,6000000,6.77815125,7.977796448
5426,47,S,5426_47,A,6,13.6,5000000,6.698970004,8.020060995
5426,47,S,5426_47,A,6,13.6,9000000,6.954242509,8.028982007
5426,47,S,5426_47,A,9,14.1,1300000,6.113943352,8.748224986
5426,47,S,5426_47,A,9,14.1,1600000,6.204119983,8.749836188
5426,47,S,5426_47,A,9,14.1,1800000,6.255272505,8.751496707
5426,47,S,5426_47,B,0,22,260000,5.414973348,5.193615903
5426,47,S,5426_47,B,0,22,220000,5.342422681,5.296505605
5426,47,S,5426_47,B,0,22,200000,5.301029996,5.522314824
5426,47,S,5426_47,B,3,13.4,3000000,6.477121255,5.798203608
5426,47,S,5426_47,B,3,13.4,2000000,6.301029996,5.852153841
5426,47,S,5426_47,B,3,13.4,13000000,7.113943352,5.875690554
5426,47,S,5426_47,B,6,18.9,2000000,6.301029996,7.690039044
5426,47,S,5426_47,B,6,18.9,3000000,6.477121255,7.736046458
5426,47,S,5426_47,B,6,18.9,2000000,6.301029996,7.737662103
5426,47,S,5426_47,B,9,21.1,140000,5.146128036,8.07186106
5426,47,S,5426_47,B,9,21.1,130000,5.113943352,8.112132233
5426,47,S,5426_47,B,9,21.1,210000,5.322219295,8.117547942
5426,47,S,5426_47,C,0,14.9,200000,5.301029996,5.481913921
5426,47,S,5426_47,C,0,14.9,400000,5.602059991,5.484230803
5426,47,S,5426_47,C,0,14.9,600000,5.77815125,5.495700993
5426,47,S,5426_47,C,3,13.1,5000000,6.698970004,5.729650773
5426,47,S,5426_47,C,3,13.1,3000000,6.477121255,5.767783125
5426,47,S,5426_47,C,3,13.1,6000000,6.77815125,5.839330588
5426,47,S,5426_47,C,6,15.1,2000000,6.301029996,7.652517794
5426,47,S,5426_47,C,6,15.1,5000000,6.698970004,7.794095937
5426,47,S,5426_47,C,6,15.1,4000000,6.602059991,7.880619963
5426,47,S,5426_47,C,9,14.2,600000,5.77815125,8.704553558
5426,47,S,5426_47,C,9,14.2,700000,5.84509804,8.745429449
5426,47,S,5426_47,C,9,14.2,800000,5.903089987,8.772846039
5426,53,S,5426_53,A,0,22.9,50000,4.698970004,3.053307932
5426,53,S,5426_53,A,0,22.9,40000,4.602059991,3.50139412
5426,53,S,5426_53,A,0,22.9,90000,4.954242509,3.837282545
5426,53,S,5426_53,A,3,10.6,19000000,7.278753601,7.006892301
5426,53,S,5426_53,A,3,10.6,6000000,6.77815125,7.027428811
5426,53,S,5426_53,A,3,10.6,12000000,7.079181246,7.081817678
5426,53,S,5426_53,A,6,14.6,22000000,7.342422681,8.315660765
5426,53,S,5426_53,A,6,14.6,25000000,7.397940009,8.319793647
5426,53,S,5426_53,A,6,14.6,26000000,7.414973348,8.331796253
5426,53,S,5426_53,A,9,6.2,26000000,7.414973348,7.780698618
5426,53,S,5426_53,A,9,6.2,21000000,7.322219295,7.784424376
5426,53,S,5426_53,A,9,6.2,19000000,7.278753601,7.809485711
5426,53,S,5426_53,B,0,28,220000,5.342422681,4.516669374
5426,53,S,5426_53,B,0,28,210000,5.322219295,4.548426015
5426,53,S,5426_53,B,0,28,170000,5.230448921,4.907663358
5426,53,S,5426_53,B,3,14.8,6000000,6.77815125,6.699016145
5426,53,S,5426_53,B,3,14.8,12000000,7.079181246,6.786226382
5426,53,S,5426_53,B,3,14.8,4000000,6.602059991,6.826255532
5426,53,S,5426_53,B,6,23.3,7000000,6.84509804,8.138688228
5426,53,S,5426_53,B,6,23.3,6000000,6.77815125,8.142756833
5426,53,S,5426_53,B,6,23.3,5000000,6.698970004,8.146510864
5426,53,S,5426_53,B,9,23.3,1300000,6.113943352,8.8186446
5426,53,S,5426_53,B,9,23.3,1600000,6.204119983,8.826394126
5426,53,S,5426_53,B,9,23.3,1600000,6.204119983,8.861385681
5426,53,S,5426_53,C,0,26.6,150000,5.176091259,3.492032367
5426,53,S,5426_53,C,0,26.6,180000,5.255272505,4.42496412
5426,53,S,5426_53,C,0,26.6,80000,4.903089987,4.577583043
5426,53,S,5426_53,C,3,8.1,26000000,7.414973348,7.142563439
5426,53,S,5426_53,C,3,8.1,44000000,7.643452676,7.273976989
5426,53,S,5426_53,C,3,8.1,39000000,7.591064607,7.297815876
